"Tag_ID","Animal_ID","x","y","date","time","position"
49,11,203910,7568898,"2010-07-26","18:32:01","vertical"
49,11,203840,7568966,"2010-07-26","18:33:00","vertical"
49,11,203639,7568676,"2010-07-26","18:35:00","vertical"
49,11,203507,7568698,"2010-07-26","18:39:00","vertical"
49,11,203196,7568918,"2010-07-26","18:51:00","horizontal"
49,11,203906,7568786,"2010-07-25","18:30:00","vertical"
49,11,203899,7568804,"2010-07-25","18:29:00","horizontal"
49,11,203899,7568804,"2010-07-25","18:29:01","horizontal"
49,11,203800,7568906,"2010-07-26","18:19:00","horizontal"
49,11,203922,7568806,"2010-07-26","18:32:00","vertical"
49,11,203987,7568986,"2010-07-26","18:32:01","vertical"
49,11,204087,7569261,"2010-07-26","18:32:02","vertical"
49,11,203910,7568775,"2010-07-26","18:32:04","vertical"
49,11,203910,7568941,"2010-07-26","18:33:00","vertical"
49,11,203307,7568881,"2010-07-26","18:39:00","vertical"
49,11,203494,7568848,"2010-07-26","18:39:01","vertical"
50,6,203505,7567985,"2010-07-11","18:00:00","roost"
50,6,202001,7567896,"2010-07-15","17:26:00","roost"
50,6,201986,7567842,"2010-07-15","18:25:00","horizontal"
50,6,202100,7567895,"2010-07-15","18:25:01","horizontal"
50,6,202056,7567848,"2010-07-15","18:27:00","horizontal"
50,6,202124,7567910,"2010-07-15","18:29:00","horizontal"
50,6,202469,7568254,"2010-07-15","20:42:00","vertical"
50,6,202461,7568361,"2010-07-15","20:45:00","vertical"
50,6,202471,7568263,"2010-07-15","20:50:00","vertical"
50,6,202462,7568278,"2010-07-15","21:28:00","horizontal"
50,6,202455,7568278,"2010-07-15","21:29:00","vertical"
50,6,202396,7568244,"2010-07-15","21:45:00","horizontal"
50,6,202161,7567964,"2010-07-15","22:02:00","horizontal"
50,6,202305,7568064,"2010-07-15","22:08:00","vertical"
50,6,202081,7567884,"2010-07-16","18:32:00","horizontal"
50,6,202000,7567793,"2010-07-16","18:33:00","horizontal"
50,6,202106,7567901,"2010-07-16","18:34:00","horizontal"
50,6,202128,7567940,"2010-07-16","18:36:00","horizontal"
50,6,202104,7568237,"2010-07-16","18:37:00","horizontal"
50,6,202157,7568112,"2010-07-16","18:45:00","vertical"
50,6,202171,7568028,"2010-07-16","18:56:00","horizontal"
50,6,202166,7568055,"2010-07-16","18:57:00","horizontal"
50,6,202129,7568237,"2010-07-16","18:58:00","horizontal"
50,6,202108,7568015,"2010-07-16","18:59:00","horizontal"
50,6,202110,7568030,"2010-07-16","19:01:00","vertical"
50,6,202129,7568152,"2010-07-16","19:22:00","horizontal"
50,6,202205,7568194,"2010-07-16","19:23:00","horizontal"
50,6,202184,7568057,"2010-07-16","19:24:00","horizontal"
50,6,202188,7568047,"2010-07-16","19:25:00","horizontal"
50,6,202179,7568042,"2010-07-16","19:26:00","horizontal"
50,6,202251,7567988,"2010-07-16","19:27:00","horizontal"
50,6,202193,7568038,"2010-07-16","19:49:00","horizontal"
50,6,202184,7568158,"2010-07-16","19:51:00","vertical"
50,6,202129,7568019,"2010-07-16","19:54:00","horizontal"
50,6,202291,7568132,"2010-07-16","19:55:00","horizontal"
50,6,202166,7568045,"2010-07-16","19:56:00","horizontal"
50,6,202199,7567988,"2010-07-16","20:36:00","horizontal"
50,6,202188,7568047,"2010-07-16","20:36:01","horizontal"
50,6,202140,7568033,"2010-07-16","20:37:00","horizontal"
50,6,202129,7568094,"2010-07-16","20:38:00","horizontal"
50,6,202126,7568022,"2010-07-16","20:39:00","horizontal"
50,6,203680,7568148,"2010-07-17","18:24:00","horizontal"
50,6,203510,7567965,"2010-07-17","18:41:00","horizontal"
50,6,202269,7568170,"2010-07-17","19:11:00","horizontal"
50,6,202256,7568086,"2010-07-17","19:13:00","vertical"
50,6,202208,7568065,"2010-07-17","19:35:00","horizontal"
50,6,202184,7568070,"2010-07-17","19:37:00","horizontal"
50,6,202170,7568306,"2010-07-17","19:38:00","horizontal"
50,6,202145,7567958,"2010-07-17","19:39:00","horizontal"
50,6,202456,7568516,"2010-07-17","19:40:00","vertical"
50,6,202167,7567939,"2010-07-17","20:33:00","horizontal"
50,6,202070,7567961,"2010-07-17","20:34:00","horizontal"
50,6,202006,7567849,"2010-07-17","20:34:01","horizontal"
50,6,202052,7567853,"2010-07-17","20:43:00","vertical"
50,6,202030,7567859,"2010-07-17","20:48:00","horizontal"
50,6,202134,7567853,"2010-07-17","20:48:01","horizontal"
50,6,202168,7567889,"2010-07-17","20:48:02","horizontal"
50,6,202210,7567963,"2010-07-17","21:05:00","vertical"
50,6,202184,7568110,"2010-07-17","21:21:00","horizontal"
50,6,202111,7568023,"2010-07-17","21:21:01","horizontal"
50,6,202151,7568070,"2010-07-17","21:21:02","horizontal"
50,6,202348,7568305,"2010-07-17","21:21:03","horizontal"
50,6,202141,7568095,"2010-07-17","21:23:00","horizontal"
50,6,202128,7568074,"2010-07-17","21:25:00","horizontal"
50,6,202057,7567885,"2010-07-18","18:21:00","vertical"
50,6,201989,7567824,"2010-07-18","18:26:00","horizontal"
50,6,201906,7567992,"2010-07-18","18:27:00","horizontal"
50,6,202058,7567812,"2010-07-18","18:28:00","horizontal"
50,6,202050,7567812,"2010-07-18","18:29:00","horizontal"
50,6,201996,7567863,"2010-07-18","18:30:00","horizontal"
50,6,202283,7568395,"2010-07-18","18:57:00","horizontal"
50,6,202120,7567984,"2010-07-18","19:28:00","horizontal"
50,6,202137,7567986,"2010-07-18","19:28:01","horizontal"
50,6,202124,7567985,"2010-07-18","19:28:02","horizontal"
50,6,202138,7568039,"2010-07-18","19:29:00","horizontal"
50,6,202138,7568039,"2010-07-18","19:29:01","horizontal"
62,7,204693,7568525,"2009-07-18","18:47:00","horizontal"
62,7,204671,7568527,"2009-07-18","18:45:00","vertical"
62,7,204672,7568527,"2009-07-18","19:35:00","horizontal"
62,7,204677,7568554,"2009-07-18","16:25:00","vertical"
62,7,204677,7568542,"2009-07-18","18:00:00","roost"
62,7,204691,7568510,"2009-07-18","18:29:00","horizontal"
62,7,204678,7568532,"2009-07-18","18:30:00","vertical"
62,7,204679,7568529,"2009-07-18","18:45:00","horizontal"
62,7,204695,7568541,"2009-07-18","19:07:00","horizontal"
62,7,204679,7568530,"2009-07-18","19:21:00","horizontal"
62,7,204902,7568712,"2009-07-18","19:23:00","vertical"
62,7,204674,7568527,"2009-07-18","19:35:00","horizontal"
62,7,204739,7568592,"2009-07-18","19:34:00","vertical"
62,7,204685,7568609,"2009-07-19",NA,"horizontal"
62,7,204665,7568574,"2009-07-19",NA,"vertical"
62,7,204622,7568449,"2009-07-19",NA,"horizontal"
62,7,204448,7568524,"2009-07-21",NA,"horizontal"
62,7,204713,7568545,"2009-07-21",NA,"horizontal"
62,7,204448,7568524,"2009-07-21",NA,"horizontal"
62,7,204713,7568545,"2009-07-21",NA,"horizontal"
62,7,204608,7568595,"2009-07-21",NA,"horizontal"
62,7,204636,7568543,"2009-07-21",NA,"vertical"
64,8,203609,7567977,"2009-08-04","18:20:00","horizontal"
64,8,203543,7567916,"2009-08-04","18:21:00","horizontal"
64,8,203635,7568040,"2009-08-04","18:26:00","horizontal"
64,8,203513,7567757,"2009-08-04","18:27:04","horizontal"
64,8,203566,7567850,"2009-08-04","18:27:07","horizontal"
64,8,203419,7568018,"2009-08-06","18:17:00","horizontal"
64,8,203511,7568011,"2009-08-06","18:18:00","vertical"
64,8,203552,7567969,"2009-08-06","18:21:00","horizontal"
64,8,203551,7568073,"2009-08-06","18:22:00","horizontal"
64,8,203419,7568018,"2009-08-06","18:23:00","vertical"
64,8,203461,7568040,"2009-08-06","18:23:01","horizontal"
64,8,203550,7568062,"2009-08-06","18:24:01","horizontal"
64,8,203584,7567998,"2009-08-06","18:25:00","horizontal"
64,8,203478,7568111,"2009-08-06","18:25:01","horizontal"
64,8,203530,7568065,"2009-08-06","18:26:00","horizontal"
64,8,203530,7568065,"2009-08-06","18:26:01","horizontal"
64,8,203515,7568040,"2009-08-06","18:27:00","vertical"
64,8,203473,7568075,"2009-08-06","18:31:00","vertical"
64,8,203563,7568000,"2009-08-06","18:32:00","vertical"
64,8,203473,7568075,"2009-08-06","18:33:00","horizontal"
64,8,203598,7568004,"2009-08-06","18:37:00","horizontal"
64,8,203551,7568040,"2009-08-06","18:37:01","horizontal"
64,8,203602,7567954,"2009-08-06","18:38:00","vertical"
64,8,203586,7567989,"2009-08-06","18:39:00","horizontal"
64,8,203580,7568006,"2009-08-06","18:40:00","vertical"
64,8,203560,7568020,"2009-08-07","18:00:00","roost"
64,8,203583,7567962,"2009-08-07","18:10:00","horizontal"
64,8,203562,7567974,"2009-08-07","18:11:00","horizontal"
64,8,203619,7567941,"2009-08-07","18:11:01","horizontal"
64,8,203601,7567951,"2009-08-07","18:11:02","horizontal"
64,8,203601,7567951,"2009-08-07","18:11:03","vertical"
64,8,203597,7567946,"2009-08-07","18:12:00","horizontal"
64,8,203592,7567940,"2009-08-07","18:13:00","horizontal"
64,8,203019,7568156,"2009-08-07","18:21:00","horizontal"
64,8,203520,7568068,"2009-08-07","18:22:00","vertical"
64,8,203480,7568040,"2009-08-07","18:23:00","horizontal"
64,8,203475,7567946,"2009-08-07","18:25:00","horizontal"
64,8,203601,7567951,"2009-08-07","18:26:00","horizontal"
64,8,203598,7567975,"2009-08-07","18:27:00","vertical"
64,8,203447,7568040,"2009-08-07","18:28:00","vertical"
64,8,203374,7568150,"2009-08-07","18:29:00","horizontal"
64,8,203227,7568418,"2009-08-07","18:32:00","horizontal"
64,8,203478,7568005,"2009-08-07","18:33:00","horizontal"
64,8,203575,7567982,"2009-08-07","18:34:00","vertical"
64,8,203543,7568041,"2009-08-07","18:35:00","vertical"
64,8,203587,7567999,"2009-08-07","18:36:00","vertical"
64,8,203598,7567962,"2009-08-07","18:37:00","horizontal"
64,8,203609,7568001,"2009-08-07","18:37:01","horizontal"
64,8,203595,7567972,"2009-08-07","18:38:00","vertical"
64,8,203637,7567933,"2009-08-07","18:39:00","horizontal"
64,8,203607,7567920,"2009-08-07","18:39:01","horizontal"
64,8,203555,7567756,"2009-08-08","18:21:00","vertical"
64,8,203472,7567772,"2009-08-08","18:23:00","vertical"
64,8,203465,7567766,"2009-08-08","18:25:00","horizontal"
64,8,203420,7567729,"2009-08-08","18:25:01","horizontal"
64,8,203457,7567728,"2009-08-08","18:26:00","horizontal"
64,8,203443,7567730,"2009-08-08","18:26:01","horizontal"
64,8,203423,7567764,"2009-08-08","18:27:00","horizontal"
64,8,203453,7567711,"2009-08-08","18:28:00","horizontal"
64,8,203466,7567690,"2009-08-08","18:29:00","horizontal"
64,8,203432,7567748,"2009-08-08","18:30:00","horizontal"
64,8,204582,7565652,"2009-08-04","15:22:00","vertical"
64,8,203547,7567984,"2009-08-08","12:00:00","vertical"
64,8,203643,7565963,"2009-08-04","12:00:00","roost"
65,9,203481,7567811,"2009-07-11","12:00:00","horizontal"
65,9,203441,7567791,"2009-07-12","18:00:00","roost"
65,9,203472,7567790,"2009-07-12","18:32:00","vertical"
65,9,203389,7565974,"2009-07-12","21:48:00","vertical"
65,9,203423,7565926,"2009-07-12","22:02:00","vertical"
65,9,203432,7565961,"2009-07-12","22:16:00","vertical"
65,9,203544,7567707,"2009-07-13","18:34:00","horizontal"
65,9,203547,7567706,"2009-07-13","18:35:00","horizontal"
65,9,203361,7567637,"2009-07-13","18:36:00","horizontal"
65,9,203434,7567545,"2009-07-13","18:36:01","vertical"
65,9,203531,7567673,"2009-07-13","18:40:00","horizontal"
65,9,203565,7567439,"2009-07-13","18:41:00","horizontal"
65,9,203549,7567638,"2009-07-13","18:42:00","horizontal"
65,9,203424,7566065,"2009-07-13","19:14:00","vertical"
65,9,203427,7566053,"2009-07-13","19:19:00","horizontal"
65,9,203430,7566061,"2009-07-13","20:03:00","horizontal"
65,9,203423,7566064,"2009-07-13","20:06:00","vertical"
65,9,203555,7564581,"2009-07-13","21:03:00","vertical"
65,9,203143,7565307,"2009-07-13","21:11:00","horizontal"
65,9,203500,7565740,"2009-07-13","21:25:00","horizontal"
65,9,203142,7565272,"2009-07-14","19:15:00","vertical"
65,9,203547,7564718,"2009-07-14","19:54:00","horizontal"
65,9,203612,7563981,"2009-07-14","20:04:00","horizontal"
65,9,203305,7565720,"2009-07-14","20:06:00","horizontal"
65,9,203389,7565138,"2009-07-14","20:08:00","horizontal"
65,9,203586,7565177,"2009-07-14","20:10:00","vertical"
65,9,203429,7563847,"2009-07-14","20:29:00","vertical"
65,9,203429,7565013,"2009-07-14","20:35:00","horizontal"
65,9,203227,7565306,"2009-07-14","20:36:00","horizontal"
65,9,202987,7565268,"2009-07-14","21:28:00","horizontal"
65,9,202869,7564828,"2009-07-14","21:29:00","horizontal"
65,9,203105,7565472,"2009-07-14","21:30:00","horizontal"
65,9,203406,7565853,"2009-07-14","21:54:00","horizontal"
65,9,202987,7565268,"2009-07-14","21:56:00","horizontal"
65,9,203300,7565750,"2009-07-14","21:56:01","horizontal"
65,9,203496,7565422,"2009-07-14","22:12:00","vertical"
66,10,203454,7567795,"2009-07-29","18:00:00","roost"
66,10,203522,7567819,"2009-07-29","18:43:00","horizontal"
66,10,203518,7567743,"2009-07-29","19:06:00","horizontal"
66,10,203395,7565676,"2009-07-29","20:29:00","vertical"
66,10,203668,7565333,"2009-07-29","20:36:00","vertical"
66,10,203417,7566119,"2009-07-29","20:40:00","horizontal"
66,10,203527,7565995,"2009-07-29","20:40:01","horizontal"
66,10,203422,7566112,"2009-07-29","20:45:00","vertical"
66,10,203437,7566112,"2009-07-29","20:51:00","horizontal"
66,10,203440,7566111,"2009-07-29","20:53:00","vertical"
66,10,203441,7566022,"2009-07-29","21:26:00","horizontal"
66,10,203441,7566028,"2009-07-29","21:27:00","horizontal"
66,10,203416,7565962,"2009-07-29","21:29:00","horizontal"
66,10,203355,7565874,"2009-07-29","21:30:00","vertical"
66,10,207012,7556364,"2009-07-29","21:44:00","horizontal"
66,10,203781,7565170,"2009-07-29","21:45:00","vertical"
66,10,203551,7566092,"2009-07-29","22:00:00","horizontal"
66,10,203500,7566077,"2009-07-29","22:04:00","horizontal"
66,10,203472,7566059,"2009-07-29","22:05:00","vertical"
66,10,203481,7566055,"2009-07-29","22:36:00","horizontal"
66,10,203455,7567763,"2009-07-30","18:44:00","horizontal"
66,10,203437,7567865,"2009-07-30","18:46:00","horizontal"
66,10,203592,7565633,"2009-07-30","19:13:00","vertical"
66,10,203592,7565633,"2009-07-30","19:15:00","vertical"
66,10,203396,7566079,"2009-07-30","19:32:00","horizontal"
66,10,203413,7565833,"2009-07-30","19:33:00","horizontal"
66,10,203357,7565917,"2009-07-30","19:34:00","horizontal"
66,10,203416,7566083,"2009-07-30","19:34:01","horizontal"
66,10,203396,7566079,"2009-07-30","19:37:00","horizontal"
66,10,203429,7566032,"2009-07-30","19:39:00","vertical"
66,10,203381,7565946,"2009-07-30","20:01:00","horizontal"
66,10,203381,7565946,"2009-07-30","20:03:00","vertical"
66,10,203370,7566075,"2009-07-30","20:20:00","vertical"
66,10,203356,7565971,"2009-07-30","20:29:00","horizontal"
66,10,203403,7566061,"2009-07-30","20:58:00","horizontal"
66,10,203423,7566068,"2009-07-30","20:59:00","horizontal"
66,10,203481,7565938,"2009-07-30","20:59:01","horizontal"
66,10,203413,7566043,"2009-07-30","21:00:00","horizontal"
66,10,203435,7566056,"2009-07-30","21:01:00","vertical"
66,10,203546,7565895,"2009-07-30","21:04:00","horizontal"
66,10,203321,7565875,"2009-07-30","21:13:00","horizontal"
66,10,203428,7566070,"2009-07-30","21:20:00","horizontal"
66,10,203577,7567793,"2009-07-31","18:37:00","horizontal"
66,10,206292,7567227,"2009-07-31","18:38:00","vertical"
66,10,203878,7567652,"2009-07-31","18:38:01","vertical"
66,10,203646,7567818,"2009-07-31","18:46:00","horizontal"
66,10,203537,7566154,"2009-07-31","19:04:00","horizontal"
66,10,203566,7566205,"2009-07-31","19:04:01","horizontal"
66,10,203696,7566619,"2009-07-31","19:24:00","vertical"
66,10,203473,7566126,"2009-07-31","19:45:00","horizontal"
66,10,203473,7566034,"2009-07-31","19:45:01","horizontal"
66,10,203525,7566075,"2009-07-31","19:57:00","horizontal"
66,10,203477,7566093,"2009-07-31","19:57:01","horizontal"
66,10,203479,7566071,"2009-07-31","19:58:00","horizontal"
66,10,203477,7566093,"2009-07-31","19:59:00","horizontal"
66,10,203488,7566079,"2009-07-31","20:00:00","horizontal"
66,10,203488,7566079,"2009-07-31","20:00:01","vertical"
66,10,203473,7565952,"2009-07-31","20:12:00","horizontal"
66,10,203483,7566077,"2009-07-31","20:13:00","horizontal"
66,10,203545,7566045,"2009-07-31","20:14:00","vertical"
66,10,203525,7566042,"2009-07-31","20:39:00","horizontal"
66,10,203562,7565978,"2009-07-31","20:40:00","horizontal"
66,10,203473,7565952,"2009-07-31","20:41:00","horizontal"
66,10,203541,7566024,"2009-07-31","20:49:00","horizontal"
66,10,203473,7566069,"2009-07-31","20:49:01","horizontal"
66,10,203485,7566079,"2009-07-31","20:51:00","vertical"
66,10,203487,7566080,"2009-07-31","20:51:01","vertical"
66,10,203529,7567943,"2009-08-01","18:38:00","horizontal"
66,10,203661,7567819,"2009-08-01","18:38:01","horizontal"
66,10,203529,7567796,"2009-08-01","18:39:00","horizontal"
66,10,203994,7567187,"2009-08-01","18:40:00","vertical"
66,10,203480,7567825,"2009-08-01","18:41:00","horizontal"
66,10,203555,7567829,"2009-08-01","18:42:00","horizontal"
66,10,203653,7567430,"2009-08-01","18:43:00","horizontal"
66,10,203594,7567764,"2009-08-01","18:44:00","horizontal"
66,10,203648,7565796,"2009-08-01","19:36:00","horizontal"
66,10,203578,7565848,"2009-08-01","19:36:01","horizontal"
66,10,203436,7565956,"2009-08-01","19:40:00","horizontal"
66,10,203421,7565504,"2009-08-01","19:40:01","vertical"
66,10,203529,7566119,"2009-08-01","19:55:00","horizontal"
66,10,203443,7566088,"2009-08-01","19:55:01","horizontal"
66,10,203447,7566050,"2009-08-01","19:56:00","vertical"
66,10,203498,7565986,"2009-08-01","20:21:00","horizontal"
66,10,203421,7566029,"2009-08-01","20:22:00","horizontal"
66,10,203440,7566013,"2009-08-01","20:22:01","horizontal"
66,10,203421,7566057,"2009-08-01","20:22:02","horizontal"
66,10,203465,7566043,"2009-08-01","20:22:03","horizontal"
66,10,203504,7565975,"2009-08-01","20:23:00","horizontal"
66,10,203632,7565540,"2009-08-01","20:23:01","horizontal"
66,10,203558,7565804,"2009-08-01","20:24:00","vertical"
66,10,203756,7567808,"2009-08-02","18:55:00","horizontal"
66,10,203437,7567833,"2009-08-02","18:59:00","horizontal"
66,10,203506,7566009,"2009-08-02","19:25:01","horizontal"
66,10,203473,7566066,"2009-08-02","19:25:02","horizontal"
66,10,203474,7566040,"2009-08-02","19:25:03","horizontal"
66,10,203533,7566032,"2009-08-02","19:26:00","horizontal"
66,10,203586,7565933,"2009-08-02","19:26:01","horizontal"
66,10,203594,7565883,"2009-08-02","19:26:02","vertical"
66,10,203547,7566053,"2009-08-02","19:42:00","horizontal"
66,10,203466,7566030,"2009-08-02","19:54:00","horizontal"
66,10,203433,7566033,"2009-08-02","19:54:01","horizontal"
66,10,203245,7565602,"2009-08-02","19:54:02","horizontal"
66,10,203466,7565898,"2009-08-02","19:55:00","horizontal"
66,10,203481,7565940,"2009-08-02","19:56:00","vertical"
66,10,203442,7565517,"2009-08-02","20:18:00","vertical"
66,10,203513,7565918,"2009-08-02","20:19:00","vertical"
66,10,203475,7565925,"2009-08-02","20:41:00","horizontal"
66,10,203551,7565498,"2009-08-02","20:41:01","horizontal"
66,10,203500,7565895,"2009-08-02","20:42:00","vertical"
66,10,203525,7566014,"2009-08-02","20:46:00","horizontal"
66,10,203495,7565815,"2009-08-02","20:47:00","horizontal"
